ID,prompt,rater_mean,rating_k,rating_j,rating_h,rating_n,word_count,readability,freq,aoa,prev,mtld,Story,DSI_ukwac,DSI_subtitle,DSI_baroni,DSI_glove,DSI_TASA,DSI_mean,DSI_bert
86,statement-stealth-detect,3.25,2,3,4,4,58,6.137413793,5.854814815,5.422260516,2.365740741,35.8003876,The spy was on a stealth mission that was top secret. He was able to detect some signals that there was a plot to kidnap the general. The governor made a statement about the plot in hopes of letting the kidnapper know that they had been found out. The plot was ultimately thwarted and the kidnapper was caught.,0.768013282,0.879616022,0.870020909,0.793616946,0.952844803,0.852822392,0.777823032
87,statement-stealth-detect,2,NA,2,2,NA,67,15.0869403,5.684067797,5.682472878,2.301206897,69.58105263,"Life is all about a statement that is given by several people in life. Example: Parents statement, Teacher statement, employment statement, and some other personal statements. all of these statements detect once life on how were they raised and on what conditions. the statements cant stealth one's life as nowadays a person's life is filled with detections and statements throughout his entire life from birth to death.",0.810539361,0.865464061,0.866183787,0.738376866,0.922028871,0.840518589,0.810311358
88,statement-stealth-detect,1.75,1,2,3,1,38,2.709736842,5.684722222,5.381303267,2.4021875,35.77152318,Someone robbed my neighbor's house. Police came and did some research and wrote a stealth statement. In that statement they described how they robbed. They had clues by that statement and detect the group which robbed the house.,0.793653057,0.878478003,0.892605745,0.779543173,0.943009799,0.857457955,0.775535454
89,statement-stealth-detect,3.75,4,3,4,4,46,4.286304348,5.885681818,5.049973499,2.348809524,592.48,"I will win next time! That is quite a statement from someone who has never won hide and seek before. Five minutes later, after moving through the house in stealth he found the perfect hiding spot. There was no reason for anyone to detect him here.",0.713313503,0.89189798,0.89629185,0.699206807,0.972375228,0.834617073,0.815824168
90,statement-stealth-detect,1,NA,1,NA,NA,74,28.09972973,6.054142857,4.888793443,2.333,37,"i was went to the police station because of my mobile of stealth.me and my friends are went to the office and took my mobile on the table, after some time that will be stealth ,the police was note my statement and to detect the way of steal of my precious mobile ,i had doubt with my opposite thought of my office coworker, who was steal my mobile .now i was so sad.",0.777661118,0.893955687,0.898164238,0.795354295,0.974039908,0.867835049,0.809386858
91,statement-stealth-detect,3,2,3,4,3,61,4.449967213,5.7344,5.289322412,2.355319149,28.18939394,"Jane felt she had mastered stealth. Shino, her trainer in the ways of the ninja, disagreed. Nontheless Shino allowed Jane to take the stealth test, and she would fail if Shino was able to detect Jane. Jane made a statement that she was sure she would ace the test. The test began and Jane began to sneak through the testing chambers.",0.833585229,0.900677784,0.892117306,0.884232589,0.955138895,0.89315036,0.810704159
92,statement-stealth-detect,4,3,4,4,5,89,8.322786517,5.846823529,5.065793053,2.352048193,56.83661417,"Sheltered by the blowing sand storm outside the cave, the men knew that the enemy would be unable to detect any movements they were about to make. The knew the danger of the situation they were in. With determination and stealth, the group began to make it's way out of their hideout and into the blowing dust. A statement that their commander had made earlier was fresh in everyone's mind. ""Only five minutes to Hell or redemption,"" was the prominent thought, as the men hurried to meet their destiny.",0.790975274,0.91141204,0.907945491,0.798006601,0.97754641,0.877177163,0.811579163
93,statement-stealth-detect,2.666666667,NA,3,3,2,60,4.42,6.211090909,4.451401245,2.350740741,67.2,"I remember when I was little and me and my brother you to act like we were spies. He was so bad at stealth that I would always detect him even in the dark. My brother once told me this statement, that I had built in night vision because it was so easy to find him. The truth is thatt",0.712341974,0.90207193,0.886197,0.72526222,0.975989457,0.840372516,0.804299773
94,statement-stealth-detect,3.75,4,3,4,4,86,7.171488372,5.901466667,5.010326112,2.348026316,73.80645161,"There was once a statement letter with many things written on it.  It took people forever to detect and figure out its real purpose though.  The writers hid some parts through language which could be interpreted many different ways.   The stealth of the statement was poor though towards the end, as more blatant language was used, and it is anyone's guess why it took forever if it was blatant towards the end.  Maybe no one read it, like many don't read Eulas or TOS, or AUP.",0.78149903,0.890486847,0.893028484,0.74950399,0.960535439,0.855010758,0.834468889
95,statement-stealth-detect,4,4,4,5,3,89,10.04638202,5.598705882,5.806460176,2.352727273,100.8127273,The President released a press statement yesterday updating the nation on the state of the North country. The security agent was working 24 hours a day to detect any threats to the travelling caravan. While ever effort had been made to assure the mission was done with stealth and secrecy there was still some concern that the opposition group would detect them. The entire country held their collective breath hoping the supplies reached their destination. There were many family members located across the boarder that were counting on it.,0.835810699,0.908615745,0.909405434,0.777024301,0.978586271,0.88188849,0.816895764
96,statement-stealth-detect,2.25,2,3,2,2,56,7.953,5.679814815,5.741248415,2.343888889,146.3466667,"If someone wants to detect any type of fraudulent activity with their account, they must review their statement carefully.  It is important to look for anything that is odd.  This can be difficult at times, because the criminals out there use very stealth tactics to avoid detection. Sometime, and independent review may be necessary. Stay safe.",0.79357383,0.885429039,0.888895501,0.720307568,0.9778822,0.853217628,0.801194945
97,statement-stealth-detect,4.25,4,4,5,4,81,4.825617284,5.852916667,4.8382362,2.347777778,59.98285797,"He thought the warning of my powers was a boast, but it was a statement of fact. None could best me. He moved with stealth in the darkness, but I was better than him and could detect his movements. The assassin slid silently behind me, but as he raised the knife I turned. I stared into his eyes, as he plunged the knife into his own heart. Someday, they would stop underestimating my power, and accept me the goddess I am.",0.804753345,0.909661311,0.904163455,0.832026848,0.971084261,0.884337844,0.810106078
98,statement-stealth-detect,4,4,3,4,5,78,6.378615385,5.610526316,5.508476759,2.339857143,78,Two assassins were sent to each opposing sides to kill the opposing ruler. Both rulers made a statement that they were willing to work with the other for peace but it was all a facade. Both assassins were experts in stealth and made their way towards their targets. Both were detected and shot dead. This discovery on each side intensified the hatred from both sides as they came up with new plans to get rid of each other.,0.805058549,0.896029744,0.898523508,0.766036769,0.966906061,0.866510926,0.79898955
99,statement-stealth-detect,4,5,3,4,4,132,9.009030303,6.035299145,4.552695613,2.347583333,75.78164557,Let me be clear when I make this statement. When I woke up that morning I felt like my day would go perfect. There was nothing that I could see or detect that would point to the idea of me having a bad day. However this all turned out for the worst when I walked into the break room. It was as if dark cloud was invisible and moving in stealth mode cause all of a sudden I was having the most miserable time of my life when I received a phone call from a friend telling me that my girlfriend was cheating with another man at a nearby hotel.I left work that day & met my friend at a bar to have some drinks then went home and went to sleep.,0.705139889,0.890774948,0.889515611,0.719906868,0.979679946,0.837003452,0.810236091
100,statement-stealth-detect,1.75,1,2,3,1,38,4.763473684,5.942222222,5.403446865,2.316052632,50.54,Stealth was really important for the mission. We had to invade that statement silently. The only problem was to avoid detection. We accomplished the mission and no one detect us. We won a battle but not the war.,0.742188124,0.855365756,0.881263997,0.745597383,0.95721929,0.83632691,0.775323082
101,statement-stealth-detect,2,NA,2,2,2,50,6.482,5.697391304,5.712758918,2.336444444,58.33333333,This statement by the government is not correct. They are not applying stealth to their overtures. As a result they can easily be detected by the enemies that are watching for them. A better strategy is needed with greater stealth. This will give them a better chance of remaining undetected.,0.794605515,0.871514136,0.88511278,0.729376194,0.962403961,0.848602517,0.786085321
102,statement-stealth-detect,5,5,5,5,5,70,10.1222973,5.243,6.175180219,2.277857143,60.05673759,"Spy-Bot was the ultimate droid to detect bombs. Spy-Bot was able to move in complete stealth, detect bombs with 99.99% accuracy, and report back statements regarding his findings to his operators within 0.001 seconds of detection. Spy-Bot was also able to neutralize over 99.99% of all known bombs using gravitation force fields which created a barrier to enact controlled detonations. Spy-Bot went back home, and recieved the Nobel Peace Prize.",0.867142366,0.864486624,0.912868022,0.874053698,0.978482739,0.89940669,0.818823418
103,statement-stealth-detect,3.25,2,4,3,4,71,6.622640845,6.059857143,4.889488072,2.314242424,52.89129726,"The detective did what he did best - DETECT. The witness statement was so vague, that there was no making heads or tails of it. As the witness left the precinct, the detective followed him to see where he went after. His stealth moves were effective, as the perp had no idea he was being followed. The detective was going to crack this case if it was the last thing he did.",0.755064231,0.886816763,0.893772238,0.781556615,0.955425639,0.854527097,0.801139018
104,statement-stealth-detect,2.75,3,2,3,3,70,6.221428571,5.873913043,5.035391505,2.343809524,42.77567568,The stealth statement was delivered without the enemy being able to detect it.  As they were deciding to attack they noticed they were not being paid fairly. They were waging war and their families were starving at the five dollar payment. How could someone get the timing so wrong for the attack?  So they waited for the timer to strike down so they could move on to the next attack.,0.793272611,0.905302458,0.893516049,0.748943725,0.972916631,0.862790295,0.802048302
105,statement-stealth-detect,3.25,4,3,3,3,82,8.522073171,6.01109589,5.029767081,2.326315789,73.48165138,"John has been brought in for a statement by the police about a local murder. John knew the person who was murdered, but was not responsible for his death. However, police and some citizens detect that John had something to do with the man's murder because they were seen just the other day in a parking lot yelling and arguing. John knew that he had to be stealth with his choice of words, otherwise he could really be a person of interest.",0.766039674,0.898401354,0.886251322,0.73296333,0.962894354,0.849310007,0.803064013
106,statement-stealth-detect,3,2,3,3,4,87,9.641977011,5.685802469,5.646483324,2.339125,46.93178284,"The government made a statement a few months ago about an action that they had taken in a foreign country. They were spying on the leaders of a foreign nation, trying to detect foul play in our national election. They were very stealth in their mission, as they had to pretend to be citizens of this foreign nation. They were successful in gathering information about these foreign leaders. They were able to hold a thorough investigation and inform the public about the actions of these foreign leaders.",0.807683141,0.879800142,0.875533222,0.691858217,0.9598962,0.842954184,0.795699675
107,statement-stealth-detect,2.25,2,2,3,2,39,4.093025641,5.795,5.614040309,2.251842105,42.588,The agent was certainly stealth.  He could detect anything from a simple statement or observation.  He was known as the best in the business.  He could always solve a crime that others were baffled by.  He was Agent X.,0.75198805,0.877077346,0.871752361,0.725858153,0.954482724,0.836231727,0.787960803
108,statement-stealth-detect,2,NA,2,2,NA,45,5.993333333,6.015853659,4.964529992,2.355952381,42.19205298,"A month ago some thief stealth something near to my house. And I'm the witness for the moment what had to happen. Finally, the cop had detected the stolen thing and found the man and I gave the final statement and complaint about the moment",0.748766909,0.89819781,0.897941611,0.759152168,0.975320924,0.855875884,0.798549383
109,statement-stealth-detect,2.75,2,3,2,4,110,12.62045455,5.678131868,5.496334276,2.36,61.99532492,"In Vietnam in the late 1960s the United States Government issued a statement to its troops stationed there that tomorrow would be the day they launch a brutal attack Saigon. Thousands of troops would use stealth techniques and ambush the city and detect any incoming threats possible by the Vietnamese. It turns out that it was a bloody battle and both sides lost thousands of souls, finally the United States Army decided to retreat and try a new strategy. The overall strategy in Vietnam didn't work and wasted so many precious lives, the United States learned a new way to fight wars and how wars could be fought against it.",0.817236732,0.900474989,0.894406069,0.766638514,0.957817386,0.867314738,0.812831607
110,statement-stealth-detect,3,3,3,3,3,58,7.854689655,5.650909091,5.857613498,2.318148148,55.10536253,"The president made a statement regarding the assassination attempt. He said that such acts of terrorism would not be tolerated. If any of his team members were to detect any stealth missions, they would put a stop to them instantly. This regime would not tolerate threats of violence. Any kind of violence would be immediately be shut down.",0.808913792,0.888080273,0.893293801,0.729740341,0.965047225,0.857015087,0.785588804
111,statement-stealth-detect,3,3,3,3,3,61,4.063081967,6.046949153,4.825737686,2.333559322,74.42,"There was some truth in the Senators statement. But that was very little and everyone knew it. He had tried to stealthy put in a new clause in a deal that was set to be passed the next week. He had hoped no one would detect what he had done. He could not have been more wrong, everyone found almost immediately.",0.718269594,0.89743453,0.872354352,0.65846162,0.963360072,0.821976034,0.80652997
112,statement-stealth-detect,2,NA,NA,2,NA,49,9.858877551,5.813191489,5.377205253,2.322272727,31.81388206,In my house there some of members are stealth my tech items and I detect it very later and i provide clean statement to my mother to represent the Stealth. Then my mother detect the person and provide them to police and gave the statement of the stealth items.,0.842451954,0.900129755,0.90501073,0.789866401,0.961255777,0.879742923,0.788205876
113,statement-stealth-detect,4.75,5,4,5,5,108,8.284477064,5.918787879,4.882410068,2.348041237,56.99674409,"As the police officers dragged Bob into the station, he knew in a few moment he would have to give a statement. Bob didn't feel like he was insane, but everyone was acting as if he was. Bob's ex-wife had endangered Bob's child by bringing a strange man into the home that was once theirs. Bob would not have it, he needed evidence that the man was a danger to his child, so using the utmost stealth he had climbed through the bathroom window into the home and sneaked into his former bedroom. Somehow, they had been able to detect Bob's coming and the police had been called.",0.77047629,0.912354591,0.897446573,0.789399432,0.972280434,0.868391464,0.813749727
114,statement-stealth-detect,4.5,5,4,4,5,107,6.804252336,6.142745098,4.99051885,2.352038835,56.41336634,"Dan knew he needed to make a statement about the way things were going. But how would he do so? It would have to be big, he knew that security was the best there was. What ever he decided to do, he knew the technique would have to have a stealth mode so the security would not detect what he was doing. After some considerable thought, he decided that he would send in his robotic mouse that had a stealth mode and would carry enough explosives to do the job. By blowing up that lab, the world would know of the trouble they almost brought on themselves.",0.748499688,0.887660345,0.885894087,0.719717539,0.96874877,0.842104086,0.801458957
115,statement-stealth-detect,3,3,3,3,3,96,8.614666667,6.064891304,4.971497578,2.325434783,81.9922179,"While in the Army we were on a training mission that was supposed to be very stealth.  I remember my platoon and I put on camouflage and began moving out tactically so the enemy would not detect us at any point.  We ended up doing very well until we were spotted by the enemy while moving, and had to change tactics.  In the end we failed our mission, and the statement from our commander let us know that because he was rather angry.  We had to do it again and again until we did it right.",0.743361532,0.87892949,0.885963272,0.734869259,0.969311765,0.842487063,0.805460561
116,statement-stealth-detect,3.25,3,3,4,3,94,7.307957447,5.969120879,4.786452165,2.342891566,77.87259615,"The thief's one job was to use his stealth to slip in and steal the painting without anyone noticing him. The place was rigged with many alarms and tripwires that could detect whether someone was inside or not. The thief did not know this and despite the caution he was exhibiting, he tripped an alarm. The owner immediately came out of his office, looking the thief dead in the eyes before he snuck off. When the cops came, they had asked for his statement on what had happened and what the thief looked like",0.740200911,0.887655883,0.883444096,0.783857224,0.963304771,0.851692577,0.810353802
117,statement-stealth-detect,3.25,3,4,3,3,61,4.449967213,5.9695,4.786817951,2.324333333,69.45866667,By stealth he crept across the room top.  He did not want anyone to detect his presence.  Slowly and surely he inched his way to his destination.  It would be too much of an over statement to say he had mischief on his mind.  He was going to break into his friends apartment and give him the surprise of his life.,0.754814963,0.899470502,0.893345437,0.743589716,0.984455225,0.855135168,0.791148612
118,statement-stealth-detect,3.25,3,3,4,3,81,6.024296296,6.028734177,5.072926556,2.340263158,35.68464247,"The soldier was off to battle in the middle east as the war continued onward.  The mission was to find the stealth bomber and detect his whereabouts.  The commander gave his statement to the soldiers at the start of the mission to stay safe and find this bomber!  Thousands of lives were at stake, so this was the mission he trained for all this time.  After only 2 hours, they found the home of the bomber and the battle was won.",0.779276019,0.891840662,0.88567703,0.756746396,0.947413059,0.852190633,0.795720754
119,statement-stealth-detect,3.25,2,3,4,4,75,8.038666667,5.842608696,5.548258702,2.367,101.08,"I government just released a statement that they detected a stealth fighter jet flying over our country. They didn't notice it until it was leaving the range that the radar was able to detect. The entire country is now very worried that a war is going to break out without warning. With all of the technology that we have today, how would this plane go undetected in our airspace.  Tensions are extremely high right now.",0.778211598,0.88797612,0.89612694,0.729673156,0.972359515,0.852869466,0.804620258
120,statement-stealth-detect,3,4,1,4,NA,47,6.085957447,5.925909091,4.457652271,2.321521739,40.57923497,The little kitten could detect something move in the kitchen that her owner could not. It used its stealth to jump up on the kitchen counter and hop over to the window and up the curtains. There was a centipede and it was faster than a cheetah.,0.752671225,0.885065953,0.899203706,0.840957507,0.966864098,0.868952498,0.809304332
121,statement-stealth-detect,4.75,5,4,5,5,76,6.640631579,6.047183099,4.947846743,2.336029412,80.72727273,"The doctor stepped into his office before he would meet with the patient's family. He needed time to prepare the statement he'd deliver. It would be hard news to tell them that the cancer had been so stealth, so evasive that the usual tests didn't detect it sooner. The road to recovery would be more complicated now but this is all in a day's work for the doctor. He just needed to get his thoughts together.",0.739269569,0.896250879,0.894598757,0.727509113,0.975377214,0.846601106,0.799937413
122,statement-stealth-detect,4.5,4,5,4,5,86,5.91627907,5.848311688,5.107276868,2.306455696,98.61333333,"I love walking among those crowds, safe in the knowledge of my own stealth. None of those around me can detect who I truly am no matter how suspicious they are. I could stand on a soapbox and read a prepared statement about how I am an alien from a faraway world, here to study them and prepare an invasion, and they would not believe one word of it. So scared of anything different and still so naive about things. I almost feel for them. Almost.",0.776568413,0.902727977,0.89320848,0.74989293,0.982048946,0.860889349,0.819831888
123,statement-stealth-detect,2,1,2,3,2,49,3.636479592,6.143043478,4.614094365,2.317333333,49,He wanted to make a statement that he was the sneakiest among his friends. He was going to scare them. He had a solid plan that there was no way they would detect him. He just had to be silent and stealth around the corner before his friends saw.,0.707615765,0.863696437,0.871983013,0.680266138,0.953232659,0.815358802,0.772333144
124,statement-stealth-detect,3.5,4,2,4,4,49,3.877295918,5.895454545,4.533276557,2.296521739,56.02333333,The stealth child decided to go on a hunt for a rabbit.  He detected that there was a den near the house.  He made a statement to all the other rabbits when he caught one and hung it from a tree. The rabbits left his garden alone after that.,0.756613385,0.902216113,0.887588661,0.781217626,0.955692744,0.856665706,0.790610208
125,statement-stealth-detect,3.25,3,3,3,4,45,4.530833333,5.881777778,5.470267873,2.389111111,28.54038093,"After the judge had read the statement, the prisoner knew his gang would help him escape. They would use stealth to distract the convoy going back to the prison. They would not be able to detect the gang. The prisoner felt confident in the plan.",0.752909139,0.890675087,0.885801298,0.751147604,0.955460101,0.847198646,0.783319441
126,statement-stealth-detect,4,3,3,5,5,111,9.226558559,5.945981308,4.742412895,2.345849057,111,"Detective LeFeve was trying his best to stay stealth in his hiding spot.  He was trying to detect if there were any signs of forced entry on the crime scene, when suddenly someone was rattling at the front door.  The victim said in her statement that she had seen a tall man entering the crime scene the night before, and by the looks of the guy outside, this could definitely be him.  LeFeve stayed crouched behind the sofa, waiting for the large man to enter the room.  He wanted to get the drop on the guy, because with his obvious size, it would be difficult to overpower him without that advantage.",0.756883637,0.898186864,0.892390515,0.754207234,0.976219154,0.855577481,0.822203143
127,statement-stealth-detect,2.75,2,3,3,3,74,8.527702703,5.903428571,5.205023943,2.337941176,85.18222222,"The mission for the operatives was critical. The instructions were to eliminate the target at all cost, and the statement made by the director was clear: no mistakes. This mission had to be kept a secret, so they would have to use every piece of stealth training they could muster. If they knew the enemy was on full alert and their were purposely placed sentries to detect any sort of movement outside the walls.",0.811351401,0.892869339,0.905116802,0.784466035,0.972083713,0.873177458,0.804601155
128,statement-stealth-detect,2,2,2,2,2,51,5.115833333,6.053541667,4.841021056,2.350833333,60.69,The police recently put out a statement asking for help to catch a criminal. They have not been able to detect his whereabouts due to the stealth of the criminal. The police are hoping that someone has seen the man and can help. He needs to be brought to justice soon.,0.73076667,0.884392593,0.878567458,0.677108172,0.953904992,0.824947977,0.780849199
129,statement-stealth-detect,3.5,4,3,3,4,107,8.127616822,5.755242718,5.30616826,2.34255102,79.66892809,"Knowing that this building was sacred and stored many sought after treasures, the sneaky thief was sure to bring all of his stealth equipment. The last thing he needed was to have the sensors detect him while he was busy trying to snag the relic. All of his efforts were in vain, however. This particular building would not let any living being go unnoticed and every alarm imaginable was set off as soon as he was within mere feet of the relic. After being captured, the thief was forced to make a statement to the owner of the building. ""I'm only sorry I got caught"", he uttered.",0.80142779,0.906555705,0.905526405,0.800523293,0.98200865,0.879208369,0.824124056
130,statement-stealth-detect,4.75,5,4,5,5,96,6.843988095,5.894883721,4.804226559,2.296206897,82.06881313,"Tiffany really wanted to make a statement. She was tired of being a ""stealth student"", always flying under the radar. She wanted to be known for something. She decided to paint the school mascot, Mr. Giggles, pink. She didn't mind being anonymously, as long as everyone could see what she did. The challenge was getting in to the pen without leaving a way for the teachers or adminstrators to detect her presence or have any clue it was her. She decided she would hide in the cart Mr Giggle's handler used to truck in his hay.",0.777200772,0.91151823,0.896818221,0.80612425,0.977267487,0.873785792,0.826952204
131,statement-stealth-detect,4,4,3,5,4,84,6.554857143,5.86325,4.973189868,2.32474359,52.22724506,"A man bought a metal detector, he wanted to detect where gold might be in a certain area of his land. He even made a statement to his friends that he will find gold and become rich.  He started to stealth and use the detector everyday, in the hope that he will run into gold very soon. Days have passed but all he found was some rusted iron nails. He started to get disappointed and lose hope that he might find anything of value.",0.757112288,0.897845371,0.891889054,0.730696681,0.973095545,0.850127788,0.802014336
132,statement-stealth-detect,3.25,3,2,4,4,67,4.874200426,5.946923077,5.088112967,2.330327869,47.00208053,"The detective used his stealth to go around the crime scene and investigate while the commissioner was there watching him. He used his skills to detect that the murderer was still nearby. He had been hiding in the bushes. The detective ran up to him and caught him. The murdered was surprised. The media asked for a statement from the murdered, but he declined. Everyone was happy.",0.749088825,0.889875945,0.883363915,0.76892748,0.947737915,0.847798816,0.777159242
133,statement-stealth-detect,3.5,3,4,4,3,84,8.100095238,5.854133333,5.026763167,2.305753425,43.27314211,"When he was a child, Chris made a statement to his parents that he would join the military when he was of age. Chris had a dream of being an army ranger or commando after watching a lot of cartoons on the subject. He wanted to be able to be stealthy and not be detected by enemies. He wanted to essentially be invisible. To practice for the army, Chris began walking around the house without being detected and would act in a stealth manner.",0.80461024,0.908810613,0.910323345,0.789241611,0.971422044,0.876881571,0.800714028
134,statement-stealth-detect,3,4,4,1,3,101,7.21460396,5.597294118,5.491698266,2.328481013,116.5214815,"I should've read the statement about this survey that was listed on my turkerview UI.  Multiple warnings were there, about how low pay and unnecessary timers made this HIT terrible.  It's not like they were hard to detect.  I just ignored them and continued working my HIT que, figuring my efficiency would allow me to make a decent pay rate.  Now I wish I had listened, as I'd be working on more lucrative tasks, but alas i'm caught in the sunk cost fallacy.  I wish I could just use stealth and sneak away, but I'd lose out on my 5 bucks.",0.827414776,0.912462516,0.911951615,0.826882715,0.984940736,0.892730471,0.83061922
135,statement-stealth-detect,4.75,5,4,5,5,120,10.09333333,5.723454545,5.028209038,2.298190476,65.18421053,"It is a true but unfortunate statement of the state of the world that money is more important than stealth, thought Leo the Leopard. He had once been the king of the leopards, the champion hunter, the master of stealth. No animal had ever been able to detect his presence until he had already pounced from the tree and dug his claws into its flesh. But now the leopards had been forced to se villages and everything was about money, money, money. The leopards with money feasted on fresh kills flown in from the dwindling jungles of the world, while Leo spent his evenings licking the last tuna crumbs out of dented cans and dreamed of his former glory days.",0.816971297,0.907688072,0.910734937,0.865064417,0.973353844,0.894762513,0.832957918
136,statement-stealth-detect,4.5,5,5,3,5,98,5.041428571,6.018125,4.74395315,2.331011236,84.53265882,"He needed to use all the stealth he could muster to remain undetected.  He wanted to know, needed to know.  Just what kind of pajamas did his crush wear?  She had given him a clear statement at work the previous day: ""Stay away from me, you creep.""  But he knew she was just playing hard to get and that they were destined to be together.  And so he crept up to her bedroom window, making sure she did not detect him, and peered in.  It looked like she was wearing... it seemed like... well, actually she wasn't home.",0.690398864,0.865538473,0.867650447,0.69936006,0.974328728,0.819455314,0.816196445
137,statement-stealth-detect,3,3,3,3,3,65,8.538269231,5.750181818,5.743313697,2.290847458,65,"I received a report regarding the actions of an employee.  The statement included a claim of potential wrong doing so I had to investigate.  My goal was to detect any possible malfeasance and be in a position to deal with it.  If I revealed my objective, there was a chance the employee could cover their tracks so I had to proceed with stealth and discretion.",0.842394085,0.879924535,0.903010389,0.770464011,0.967961663,0.872750937,0.794736653
138,statement-stealth-detect,3,1,5,3,3,39,3.945833333,5.665714286,5.320707427,2.315757576,70.98,I write this statement in stealth behind the enemy lines. I am close to being captured by the other side. I detect footsteps as they approach closer. I am worried for this could be my last breath of freedom.,0.831631395,0.910885482,0.919581199,0.827834938,0.980074809,0.894001564,0.804003946
139,statement-stealth-detect,4,4,3,5,4,42,4.824095238,5.787948718,5.316469267,2.311282051,41.10936961,"The witness was asked to give a statement. She hesitated. Should she be truthful? Or should she used stealth? She decided to lie, because she was a alien from another planet, and she didn't want them to detect her planet of origin.",0.750203582,0.874123374,0.888506612,0.764991757,0.974327646,0.850430594,0.798184949
140,statement-stealth-detect,1.5,1,2,2,1,36,0.984666667,6.209705882,4.627329918,2.317575758,72.576,My father received the statement from the bank and was shocked . He then told me that we had to. Leave town my stealth means . He did not want us to be detected by the police . I,0.742167069,0.889111447,0.89122664,0.741549003,0.984200434,0.849650919,0.777793484
141,statement-stealth-detect,3.25,3,3,3,4,67,7.934588235,5.570655738,5.708122472,2.291896552,43.54924472,The stealth fighter was flying into the other country's airspace. While it was flying the other country's radar had detected it flying. They had sent up fighter jets to escorts' the stealth fighter out of their airspace . This caused a major internal incident and caused a statement from both country's justifying their actions. In the end the situation had been de-escalated and everything went back to normal .,0.794734971,0.868866399,0.883036718,0.752643194,0.949845159,0.849825288,0.799598618
142,statement-stealth-detect,3.75,3,3,4,5,59,2.445,5.937291667,4.787341029,2.330377358,46.88811189,I had a cat once that could detect a mouse even when she couldn't see it.  She had a lot of ability and stealth when on the hunt.  She constantly left the deceased at my doorstep as a surprise or a gift!  What a statement that made!  I think that meant that she loved me.  I loved her too.,0.762705353,0.894865303,0.890512019,0.758350143,0.975071055,0.856300775,0.796065011
143,statement-stealth-detect,4,3,3,5,5,75,6.039833333,6.031060606,4.83384083,2.35880597,48.1308833,"The body was cold on the floor as I moved with stealth, seeking to evade and make sure no one would Detect that I'd even been there. The bully finally had met his defeat.  I was sure to be required to give a statement as I was a teacher at this school, who was last to leave. I must make sure no one suspected that I was the one to strike back at the bully.",0.730253542,0.886371336,0.883671517,0.711714246,0.963885249,0.835179178,0.806937188
144,statement-stealth-detect,2.25,1,3,3,2,39,17.47128205,5.5425,5.886784463,2.331081081,85.176,"a stealth bomber from another country made its way across our borders.  despite their best efforts, our military was unable to detect it.  the president made a grim statement about the plane.  the next day, we were at war.",0.830643472,0.905171478,0.914943153,0.731497921,0.97447736,0.871346677,0.802244172
145,statement-stealth-detect,2.25,1,2,3,3,54,5.229407407,5.639333333,5.489426838,2.369090909,74.22545455,It was a defining statement when I declared I would become a spy. My parents were extremely nervous and scared I would be in serious danger. But one thing spy school taught me was stealth. I could maneuver without getting noticed. I could detect enemies and evade with the best of the spies around.,0.77215461,0.892383314,0.896561855,0.778804808,0.976928953,0.863366708,0.798732855
146,statement-stealth-detect,3.25,3,4,3,3,58,6.137413793,5.973333333,4.926763806,2.356,55.17875648,She walked very slowly through the room glancing cautiously from side to side.  She knew the importance of stealth if she wanted to sucessfully detect the fraud that she was certain was occuring.  She knew that the proof she needed was in last month's statement. Would she be able to get her hands on it without being noticed?,0.78544275,0.883906295,0.888450269,0.780794803,0.974379742,0.862594772,0.812318915
147,statement-stealth-detect,2.75,1,2,4,4,57,6.528903509,5.809074074,5.342832515,2.33254902,75.81,I have asked the scientist involved in the experiment for a statement about the new airplane they are testing. He claims the plane moves at stealth speed higher than ever recorded. The plane is so fast it can not be detected by radar. He will give a full statement to the public when the experiment is complete.,0.818644837,0.907470331,0.901747198,0.741853119,0.971636188,0.868270335,0.803512434
148,statement-stealth-detect,3.25,4,3,3,3,85,4.55512605,5.799583333,5.212307796,2.306615385,100.92,I wanted to make a statement to our Sergeant that I could too be as good as the other Seals. I recently failed my stealth training class. I didn't detect the 2nd alarm and it got triggered. The test consists of 4 alarms that you must disarm without setting them off. This helps us in the field when on covert missions. I unfortunately failed the first time so i have to retake it in two weeks. I'm determined to pass so i can move on.,0.802844248,0.892624229,0.909318988,0.778071226,0.98544409,0.873660556,0.807756921
149,statement-stealth-detect,4.5,4,5,4,5,90,11.35888889,5.630886076,5.73060073,2.337922078,128.8155556,"Carefully examining the legal document, Barry the lawyer scrutinizes every statement on the page for potential pitfalls. As someone in this industry he knows that stealth and deception are always hidden between the lines. Barry can detect pretty much anything fishy when it shows up but yet, can't determine what is morally acceptable. He seems to only operate as a crunching number machine and less of a poet. His devotion to his client, though, is undeniable and the passion for justice burns brighter with every line highlighted on the pages.",0.852512347,0.907636864,0.913592467,0.823696916,0.98366195,0.896220109,0.838460567
150,statement-stealth-detect,3,3,3,3,3,52,5.16240566,5.83372093,5.294864348,2.288541667,42.68767908,"After I tried to get out of a parking ticket, I had to make a statement. I thought I had been stealth enough to park in a non-parking zone without detection. But nonetheless, the meter maid was still able to detect me. In the end, I decided just to pay the ticket.",0.755598939,0.891155986,0.897241473,0.728216975,0.972284037,0.848899482,0.791761098
